# Columns: k [h/Mpc], P_0 smooth, errP_0 smooth, P_0 clean, errP_0 clean [all h^-3 mK^2 Mpc^3] # Specs: bias=1, Planck15 cosmology, beam size R=14 Mpc/h, no RSD, z=0.8, input Pk=linear from NBK (CLASS), box=[1357, 1357, 762] Mpc/h
1.123076581987424855e-02 2.266515506046618000e-02 3.409954430105811840e-02 4.553393354165004986e-02 5.696832278224198132e-02 6.840271202283390584e-02 7.983710126342585811e-02 9.127149050401778263e-02 1.027058797446097071e-01 1.141402689852016594e-01 1.255746582257935839e-01 1.370090474663855085e-01 1.484434367069774607e-01 1.598778259475693853e-01 1.713122151881613098e-01 1.827466044287532621e-01 1.941809936693451866e-01 2.056153829099371111e-01 2.170497721505290634e-01 2.284841613911209879e-01 2.399185506317129124e-01 2.513529398723048369e-01 2.627873291128967614e-01 2.742217183534887415e-01 2.856561075940806660e-01 2.970904968346725905e-01
1.159433396642737790e+02 1.003133925243798785e+02 7.361359930746870361e+01 5.183010817678531623e+01 3.626025154769763503e+01 2.632993393009274286e+01 1.855697707410797292e+01 1.187365194694186599e+01 7.721051107875700481e+00 5.351444992512750964e+00 3.812566218098704773e+00 2.903466495779385870e+00 2.011521280250015309e+00 1.415773661702940389e+00 1.108959276212243550e+00 8.307264293425518087e-01 7.013447794323616202e-01 5.422615858848480741e-01 4.128941911589620872e-01 3.691355221256381602e-01 2.842153317904415610e-01 2.457312027122312004e-01 2.110747791473050194e-01 1.621617119973986776e-01 1.588069843817238591e-01 1.257570143600673651e-01
3.913310321398393654e+01 1.829953701010638056e+01 1.092425193700573516e+01 7.423952345478682879e+00 5.501372529102670939e+00 4.352023384702802034e+00 3.574656996423663191e+00 3.010957067009896626e+00 2.611763340973336955e+00 2.317269639485736388e+00 2.086875308958554331e+00 1.902210813362649411e+00 1.746178077305563736e+00 1.615395759796318220e+00 1.504740673954861441e+00 1.408180373427758481e+00 1.324205025972985172e+00 1.249340931687437317e+00 1.182581304585020421e+00 1.123096486431482965e+00 1.069010212967679063e+00 1.020137196873058594e+00 9.755403502382966607e-01 9.345803988067042933e-01 8.971519514423615949e-01 8.624464219826020184e-01
2.697914498905823244e+00 3.890099553647790742e+01 4.032541884861772274e+01 3.501700832452992529e+01 2.747297825213970413e+01 2.155209285340513858e+01 1.583033183075103167e+01 1.074011217740513224e+01 7.069771122807091857e+00 5.064538811995099366e+00 3.577554454674942264e+00 2.834561704216539191e+00 1.935756071302618953e+00 1.405777134655865179e+00 1.074830612607484692e+00 8.045509919157567413e-01 7.020280268268331847e-01 5.189106353559529428e-01 4.145213158586664726e-01 3.562462490178940344e-01 2.728838534403363880e-01 2.515869868847939728e-01 2.027800169263473395e-01 1.650630636983015376e-01 1.535333233773771289e-01 1.188819244064608371e-01
2.317694355949980078e+01 1.397883129559939519e+01 9.350065614281389159e+00 6.815558487395390941e+00 5.237550462860182776e+00 4.224918429182260127e+00 3.506469383087954306e+00 2.979041202889057161e+00 2.590896861796597950e+00 2.303542873300734151e+00 2.075044458212271348e+00 1.893256276443097352e+00 1.737829988678459836e+00 1.608277661759907717e+00 1.497855232975502160e+00 1.401777966719689905e+00 1.318379868107463215e+00 1.243642260058806404e+00 1.177352477285730670e+00 1.118017056915538765e+00 1.064173933790868887e+00 1.015619620011389834e+00 9.711266218192091682e-01 9.304085452058603600e-01 8.930952494382531359e-01 8.585320819152061356e-01
