# Columns: k [h/Mpc], P_0 smooth, errP_0 smooth, P_0 clean, errP_0 clean [all h^-3 mK^2 Mpc^3] # Specs: bias=1, Planck15 cosmology, beam size R=14 Mpc/h, no RSD, z=2, input Pk=linear from NBK (CLASS), box=[2514, 2514, 400] Mpc/h
9.229721964067075929e-03 1.856737243778650015e-02 2.790502291150592784e-02 3.724267338522535553e-02 4.658032385894478322e-02 5.591797433266421091e-02 6.525562480638362473e-02 7.459327528010305242e-02 8.393092575382248011e-02 9.326857622754190780e-02 1.026062267012613355e-01 1.119438771749807632e-01 1.212815276487001770e-01 1.306191781224196047e-01 1.399568285961390324e-01 1.492944790698584601e-01 1.586321295435778878e-01 1.679697800172973154e-01 1.773074304910167431e-01 1.866450809647361708e-01 1.959827314384555985e-01 2.053203819121750262e-01 2.146580323858944539e-01 2.239956828596138816e-01 2.333333333333332815e-01 2.426709838070527092e-01 2.520086342807721369e-01 2.613462847544915646e-01 2.706839352282109923e-01 2.800215857019304200e-01 2.893592361756498477e-01 2.986968866493692754e-01
9.163448787953390706e+01 9.512469379830749006e+01 7.776627898616746393e+01 5.765882502419934497e+01 4.189035483197908150e+01 3.167508294485099185e+01 2.551571091218778520e+01 1.842032000894394272e+01 1.442600988340288382e+01 9.555566349033174589e+00 6.684469046665294734e+00 5.198398589196314923e+00 3.431485601991777656e+00 3.284457647262404745e+00 2.230829756363458038e+00 1.687996867715614302e+00 1.400175995028326570e+00 8.512015353152410091e-01 9.913312988958986605e-01 6.606466883692240222e-01 5.722868443786588433e-01 5.303671848571190894e-01 3.023169867077261097e-01 4.159362639425746577e-01 2.564201521492477931e-01 2.469326871009319968e-01 2.403920656413942036e-01 1.352899827576034553e-01 2.113145312933891184e-01 1.230164370759260634e-01 1.333628220517338037e-01 1.297558273874508117e-01
3.685206253172561475e+01 1.856337102442186904e+01 1.154271759297631306e+01 7.946574257477431402e+00 5.913356058397064352e+00 4.688329693594491587e+00 3.894716072062485157e+00 3.283474866625797350e+00 2.856287630155382118e+00 2.502421005321986858e+00 2.238300931369565649e+00 2.034332767769347239e+00 1.858760962187162580e+00 1.724418835093578739e+00 1.599579061317456974e+00 1.494804786605890445e+00 1.404455797416171992e+00 1.322130187750107044e+00 1.253529779775807373e+00 1.188513055724375933e+00 1.131299727297408131e+00 1.079584478734288977e+00 1.031240872046654600e+00 9.889114219890037250e-01 9.484476486922581717e-01 9.119018277479948864e-01 8.780794703863422646e-01 8.461835664145044289e-01 8.173584255636087148e-01 7.896925874046762939e-01 7.642556294651814408e-01 7.403483078069292844e-01
-8.121829263501887386e-01 3.893449399261417199e+00 6.350486984638592958e+00 1.431042085872359948e+01 1.607547387221645963e+01 1.592994887100933354e+01 1.626523076861133532e+01 1.229863198223387499e+01 1.125794236537502790e+01 7.792065647313566323e+00 5.769714989578477393e+00 4.726720920390357961e+00 3.161223368413864865e+00 3.154503240644742412e+00 2.158807374430339543e+00 1.656133850911675420e+00 1.387003254280301690e+00 8.465900484544800486e-01 9.912313683311918533e-01 6.613605233092624269e-01 5.746361311942151939e-01 5.328449321751689283e-01 3.034609266449657672e-01 4.181701797786084862e-01 2.577817719026483934e-01 2.482118007620991718e-01 2.417933258728439117e-01 1.360364533168950119e-01 2.125445809662596108e-01 1.236482483125117965e-01 1.340675626575136836e-01 1.305475946308116142e-01
2.382680862118413856e+01 1.217372660610994650e+01 8.214624896137948440e+00 6.432957921547676428e+00 5.192661631539401412e+00 4.322163307820863665e+00 3.710371708371254407e+00 3.176752595886306096e+00 2.807201820831910499e+00 2.477832969888540404e+00 2.226707442001353066e+00 2.028853424467905064e+00 1.855863123249273938e+00 1.723125033730225075e+00 1.598909859782994936e+00 1.494527245901927426e+00 1.404347811148521696e+00 1.322094485682931975e+00 1.253529046858552931e+00 1.188518029254968189e+00 1.131315315705827329e+00 1.079600171825248367e+00 1.031247802148527848e+00 9.889243911146976540e-01 9.484552373086325705e-01 9.119086822329444120e-01 8.780867011957859125e-01 8.461872807394401619e-01 8.173643349679764469e-01 7.896955215348362422e-01 7.642587966651668285e-01 7.403517548790907732e-01
